sample_id,file_path,category,subcategory,instrument,tags,duration,sample_rate,source,source_id,license,pitch,dynamic,technique,description
nature_human_speech_0126,data/corpus/nature/human/nature_human_speech_0126.wav,nature,human,speech,speech;clean;read,2.155,22050,LibriSpeech,1462-170142-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0127,data/corpus/nature/human/nature_human_speech_0127.wav,nature,human,speech,speech;clean;read,5.55,22050,LibriSpeech,1462-170142-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0128,data/corpus/nature/human/nature_human_speech_0128.wav,nature,human,speech,speech;clean;read,4.835,22050,LibriSpeech,1462-170142-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0129,data/corpus/nature/human/nature_human_speech_0129.wav,nature,human,speech,speech;clean;read,4.19,22050,LibriSpeech,1462-170142-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0130,data/corpus/nature/human/nature_human_speech_0130.wav,nature,human,speech,speech;clean;read,3.005,22050,LibriSpeech,1462-170142-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0131,data/corpus/nature/human/nature_human_speech_0131.wav,nature,human,speech,speech;clean;read,3.975,22050,LibriSpeech,1462-170142-0029.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0132,data/corpus/nature/human/nature_human_speech_0132.wav,nature,human,speech,speech;clean;read,2.705,22050,LibriSpeech,1462-170142-0030.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0133,data/corpus/nature/human/nature_human_speech_0133.wav,nature,human,speech,speech;clean;read,4.825,22050,LibriSpeech,1462-170142-0031.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0134,data/corpus/nature/human/nature_human_speech_0134.wav,nature,human,speech,speech;clean;read,2.77,22050,LibriSpeech,1462-170142-0032.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0135,data/corpus/nature/human/nature_human_speech_0135.wav,nature,human,speech,speech;clean;read,4.18,22050,LibriSpeech,1462-170142-0033.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0136,data/corpus/nature/human/nature_human_speech_0136.wav,nature,human,speech,speech;clean;read,2.52,22050,LibriSpeech,1462-170142-0034.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0137,data/corpus/nature/human/nature_human_speech_0137.wav,nature,human,speech,speech;clean;read,2.67,22050,LibriSpeech,1462-170142-0035.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0138,data/corpus/nature/human/nature_human_speech_0138.wav,nature,human,speech,speech;clean;read,3.07,22050,LibriSpeech,1462-170142-0036.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0139,data/corpus/nature/human/nature_human_speech_0139.wav,nature,human,speech,speech;clean;read,4.325,22050,LibriSpeech,1462-170142-0037.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0140,data/corpus/nature/human/nature_human_speech_0140.wav,nature,human,speech,speech;clean;read,4.86,22050,LibriSpeech,1462-170142-0038.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0141,data/corpus/nature/human/nature_human_speech_0141.wav,nature,human,speech,speech;clean;read,4.715,22050,LibriSpeech,1462-170142-0039.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0142,data/corpus/nature/human/nature_human_speech_0142.wav,nature,human,speech,speech;clean;read,4.6,22050,LibriSpeech,1462-170142-0040.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0143,data/corpus/nature/human/nature_human_speech_0143.wav,nature,human,speech,speech;clean;read,5.575,22050,LibriSpeech,1462-170142-0041.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0144,data/corpus/nature/human/nature_human_speech_0144.wav,nature,human,speech,speech;clean;read,3.24,22050,LibriSpeech,1462-170142-0042.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170142
nature_human_speech_0145,data/corpus/nature/human/nature_human_speech_0145.wav,nature,human,speech,speech;clean;read,15.405,22050,LibriSpeech,1462-170145-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0146,data/corpus/nature/human/nature_human_speech_0146.wav,nature,human,speech,speech;clean;read,4.825,22050,LibriSpeech,1462-170145-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0147,data/corpus/nature/human/nature_human_speech_0147.wav,nature,human,speech,speech;clean;read,2.845,22050,LibriSpeech,1462-170145-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0148,data/corpus/nature/human/nature_human_speech_0148.wav,nature,human,speech,speech;clean;read,8.735,22050,LibriSpeech,1462-170145-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0149,data/corpus/nature/human/nature_human_speech_0149.wav,nature,human,speech,speech;clean;read,8.275,22050,LibriSpeech,1462-170145-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0150,data/corpus/nature/human/nature_human_speech_0150.wav,nature,human,speech,speech;clean;read,3.72,22050,LibriSpeech,1462-170145-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0151,data/corpus/nature/human/nature_human_speech_0151.wav,nature,human,speech,speech;clean;read,3.46,22050,LibriSpeech,1462-170145-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0152,data/corpus/nature/human/nature_human_speech_0152.wav,nature,human,speech,speech;clean;read,6.32,22050,LibriSpeech,1462-170145-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0153,data/corpus/nature/human/nature_human_speech_0153.wav,nature,human,speech,speech;clean;read,3.15,22050,LibriSpeech,1462-170145-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0154,data/corpus/nature/human/nature_human_speech_0154.wav,nature,human,speech,speech;clean;read,2.925,22050,LibriSpeech,1462-170145-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0155,data/corpus/nature/human/nature_human_speech_0155.wav,nature,human,speech,speech;clean;read,2.945,22050,LibriSpeech,1462-170145-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0156,data/corpus/nature/human/nature_human_speech_0156.wav,nature,human,speech,speech;clean;read,2.465,22050,LibriSpeech,1462-170145-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0157,data/corpus/nature/human/nature_human_speech_0157.wav,nature,human,speech,speech;clean;read,2.7,22050,LibriSpeech,1462-170145-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0158,data/corpus/nature/human/nature_human_speech_0158.wav,nature,human,speech,speech;clean;read,4.8,22050,LibriSpeech,1462-170145-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0159,data/corpus/nature/human/nature_human_speech_0159.wav,nature,human,speech,speech;clean;read,2.97,22050,LibriSpeech,1462-170145-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0160,data/corpus/nature/human/nature_human_speech_0160.wav,nature,human,speech,speech;clean;read,6.055,22050,LibriSpeech,1462-170145-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0161,data/corpus/nature/human/nature_human_speech_0161.wav,nature,human,speech,speech;clean;read,4.175,22050,LibriSpeech,1462-170145-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0162,data/corpus/nature/human/nature_human_speech_0162.wav,nature,human,speech,speech;clean;read,3.255,22050,LibriSpeech,1462-170145-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0163,data/corpus/nature/human/nature_human_speech_0163.wav,nature,human,speech,speech;clean;read,2.025,22050,LibriSpeech,1462-170145-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0164,data/corpus/nature/human/nature_human_speech_0164.wav,nature,human,speech,speech;clean;read,2.69,22050,LibriSpeech,1462-170145-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0165,data/corpus/nature/human/nature_human_speech_0165.wav,nature,human,speech,speech;clean;read,2.15,22050,LibriSpeech,1462-170145-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0166,data/corpus/nature/human/nature_human_speech_0166.wav,nature,human,speech,speech;clean;read,2.555,22050,LibriSpeech,1462-170145-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0167,data/corpus/nature/human/nature_human_speech_0167.wav,nature,human,speech,speech;clean;read,6.51,22050,LibriSpeech,1462-170145-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1462-170145
nature_human_speech_0168,data/corpus/nature/human/nature_human_speech_0168.wav,nature,human,speech,speech;clean;read,14.675,22050,LibriSpeech,1673-143396-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0169,data/corpus/nature/human/nature_human_speech_0169.wav,nature,human,speech,speech;clean;read,14.05,22050,LibriSpeech,1673-143396-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0170,data/corpus/nature/human/nature_human_speech_0170.wav,nature,human,speech,speech;clean;read,7.85,22050,LibriSpeech,1673-143396-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0171,data/corpus/nature/human/nature_human_speech_0171.wav,nature,human,speech,speech;clean;read,11.355,22050,LibriSpeech,1673-143396-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0172,data/corpus/nature/human/nature_human_speech_0172.wav,nature,human,speech,speech;clean;read,19.915,22050,LibriSpeech,1673-143396-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0173,data/corpus/nature/human/nature_human_speech_0173.wav,nature,human,speech,speech;clean;read,11.74,22050,LibriSpeech,1673-143396-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0174,data/corpus/nature/human/nature_human_speech_0174.wav,nature,human,speech,speech;clean;read,15.92,22050,LibriSpeech,1673-143396-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0175,data/corpus/nature/human/nature_human_speech_0175.wav,nature,human,speech,speech;clean;read,7.095,22050,LibriSpeech,1673-143396-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0176,data/corpus/nature/human/nature_human_speech_0176.wav,nature,human,speech,speech;clean;read,17.65,22050,LibriSpeech,1673-143396-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0177,data/corpus/nature/human/nature_human_speech_0177.wav,nature,human,speech,speech;clean;read,16.46,22050,LibriSpeech,1673-143396-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0178,data/corpus/nature/human/nature_human_speech_0178.wav,nature,human,speech,speech;clean;read,11.995,22050,LibriSpeech,1673-143396-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0179,data/corpus/nature/human/nature_human_speech_0179.wav,nature,human,speech,speech;clean;read,16.415,22050,LibriSpeech,1673-143396-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0180,data/corpus/nature/human/nature_human_speech_0180.wav,nature,human,speech,speech;clean;read,14.47,22050,LibriSpeech,1673-143396-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0181,data/corpus/nature/human/nature_human_speech_0181.wav,nature,human,speech,speech;clean;read,15.52,22050,LibriSpeech,1673-143396-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0182,data/corpus/nature/human/nature_human_speech_0182.wav,nature,human,speech,speech;clean;read,13.985,22050,LibriSpeech,1673-143396-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0183,data/corpus/nature/human/nature_human_speech_0183.wav,nature,human,speech,speech;clean;read,6.305,22050,LibriSpeech,1673-143396-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0184,data/corpus/nature/human/nature_human_speech_0184.wav,nature,human,speech,speech;clean;read,14.455,22050,LibriSpeech,1673-143396-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0185,data/corpus/nature/human/nature_human_speech_0185.wav,nature,human,speech,speech;clean;read,8.43,22050,LibriSpeech,1673-143396-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0186,data/corpus/nature/human/nature_human_speech_0186.wav,nature,human,speech,speech;clean;read,12.655,22050,LibriSpeech,1673-143396-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0187,data/corpus/nature/human/nature_human_speech_0187.wav,nature,human,speech,speech;clean;read,15.485,22050,LibriSpeech,1673-143396-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0188,data/corpus/nature/human/nature_human_speech_0188.wav,nature,human,speech,speech;clean;read,15.02,22050,LibriSpeech,1673-143396-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143396
nature_human_speech_0189,data/corpus/nature/human/nature_human_speech_0189.wav,nature,human,speech,speech;clean;read,9.35,22050,LibriSpeech,1673-143397-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0190,data/corpus/nature/human/nature_human_speech_0190.wav,nature,human,speech,speech;clean;read,8.895,22050,LibriSpeech,1673-143397-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0191,data/corpus/nature/human/nature_human_speech_0191.wav,nature,human,speech,speech;clean;read,13.03,22050,LibriSpeech,1673-143397-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0192,data/corpus/nature/human/nature_human_speech_0192.wav,nature,human,speech,speech;clean;read,11.18,22050,LibriSpeech,1673-143397-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0193,data/corpus/nature/human/nature_human_speech_0193.wav,nature,human,speech,speech;clean;read,12.07,22050,LibriSpeech,1673-143397-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0194,data/corpus/nature/human/nature_human_speech_0194.wav,nature,human,speech,speech;clean;read,9.895,22050,LibriSpeech,1673-143397-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0195,data/corpus/nature/human/nature_human_speech_0195.wav,nature,human,speech,speech;clean;read,8.535,22050,LibriSpeech,1673-143397-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0196,data/corpus/nature/human/nature_human_speech_0196.wav,nature,human,speech,speech;clean;read,5.16,22050,LibriSpeech,1673-143397-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0197,data/corpus/nature/human/nature_human_speech_0197.wav,nature,human,speech,speech;clean;read,4.275,22050,LibriSpeech,1673-143397-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0198,data/corpus/nature/human/nature_human_speech_0198.wav,nature,human,speech,speech;clean;read,3.6,22050,LibriSpeech,1673-143397-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0199,data/corpus/nature/human/nature_human_speech_0199.wav,nature,human,speech,speech;clean;read,12.0,22050,LibriSpeech,1673-143397-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0200,data/corpus/nature/human/nature_human_speech_0200.wav,nature,human,speech,speech;clean;read,14.195,22050,LibriSpeech,1673-143397-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0201,data/corpus/nature/human/nature_human_speech_0201.wav,nature,human,speech,speech;clean;read,9.33,22050,LibriSpeech,1673-143397-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0202,data/corpus/nature/human/nature_human_speech_0202.wav,nature,human,speech,speech;clean;read,6.675,22050,LibriSpeech,1673-143397-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0203,data/corpus/nature/human/nature_human_speech_0203.wav,nature,human,speech,speech;clean;read,9.395,22050,LibriSpeech,1673-143397-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0204,data/corpus/nature/human/nature_human_speech_0204.wav,nature,human,speech,speech;clean;read,6.345,22050,LibriSpeech,1673-143397-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0205,data/corpus/nature/human/nature_human_speech_0205.wav,nature,human,speech,speech;clean;read,15.285,22050,LibriSpeech,1673-143397-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
nature_human_speech_0206,data/corpus/nature/human/nature_human_speech_0206.wav,nature,human,speech,speech;clean;read,7.055,22050,LibriSpeech,1673-143397-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 1673-143397
